date,dayOfWeek,month,weekend,roomType,roomTypeId,totalRooms,occupiedRoomNights,confirmedBookings,cancelledBookings,averageRoomPrice,dailyRevenue,dailyExpenses,occupancyRate
2025-05-03,6,5,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-04,7,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-04,7,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-04,7,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-04,7,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-04,7,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-04,7,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-05,1,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,1081.75,0.0
2025-05-05,1,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,721.17,0.0
2025-05-05,1,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,360.58,0.0
2025-05-05,1,5,False,Standard,4,9,0,0,0,350.0,0.0,3245.25,0.0
2025-05-05,1,5,False,Deluxe,5,6,0,0,0,700.0,0.0,2163.5,0.0
2025-05-05,1,5,False,Suite,6,3,1,1,0,1610.0,1610.0,1081.75,33.333333333333336
2025-05-06,2,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-06,2,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-06,2,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-06,2,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-06,2,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-06,2,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-07,3,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,74.63,0.0
2025-05-07,3,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,49.75,0.0
2025-05-07,3,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,24.88,0.0
2025-05-07,3,5,False,Standard,4,9,0,0,0,350.0,0.0,223.88,0.0
2025-05-07,3,5,False,Deluxe,5,6,0,0,0,700.0,0.0,149.25,0.0
2025-05-07,3,5,False,Suite,6,3,0,0,0,1400.0,0.0,74.63,0.0
2025-05-08,4,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-08,4,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-08,4,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-08,4,5,False,Standard,4,9,1,1,0,402.5,402.5,0.0,11.11111111111111
2025-05-08,4,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-08,4,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-09,5,5,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-09,5,5,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-09,5,5,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-09,5,5,True,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-05-09,5,5,True,Deluxe,5,6,1,1,0,805.0,805.0,0.0,16.666666666666668
2025-05-09,5,5,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-10,6,5,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-10,6,5,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-10,6,5,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-10,6,5,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-10,6,5,True,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-05-10,6,5,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-11,7,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-11,7,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-11,7,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-11,7,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-11,7,5,False,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-05-11,7,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-12,1,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-12,1,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-12,1,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-12,1,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-12,1,5,False,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-05-12,1,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-13,2,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-13,2,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-13,2,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-13,2,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-13,2,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-13,2,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-14,3,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-14,3,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-14,3,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-14,3,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-14,3,5,False,Deluxe,5,6,1,1,0,805.0,805.0,0.0,16.666666666666668
2025-05-14,3,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-15,4,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-15,4,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-15,4,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-15,4,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-15,4,5,False,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-05-15,4,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-16,5,5,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-16,5,5,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-16,5,5,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-16,5,5,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-16,5,5,True,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-05-16,5,5,True,Suite,6,3,1,1,0,1610.0,1610.0,0.0,33.333333333333336
2025-05-17,6,5,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-17,6,5,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-17,6,5,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-17,6,5,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-17,6,5,True,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-05-17,6,5,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-18,7,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-18,7,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-18,7,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-18,7,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-18,7,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-18,7,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-19,1,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-19,1,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-19,1,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-19,1,5,False,Standard,4,9,1,1,0,402.5,402.5,0.0,11.11111111111111
2025-05-19,1,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-19,1,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-20,2,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-20,2,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-20,2,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-20,2,5,False,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-05-20,2,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-20,2,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-21,3,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,305.38,0.0
2025-05-21,3,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,203.58,0.0
2025-05-21,3,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,101.79,0.0
2025-05-21,3,5,False,Standard,4,9,0,0,0,350.0,0.0,916.13,0.0
2025-05-21,3,5,False,Deluxe,5,6,0,0,0,700.0,0.0,610.75,0.0
2025-05-21,3,5,False,Suite,6,3,0,0,0,1400.0,0.0,305.38,0.0
2025-05-22,4,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-22,4,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-22,4,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-22,4,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-22,4,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-22,4,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-23,5,5,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-23,5,5,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-23,5,5,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-23,5,5,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-23,5,5,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-23,5,5,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-24,6,5,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-24,6,5,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-24,6,5,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-24,6,5,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-24,6,5,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-24,6,5,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-25,7,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-25,7,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-25,7,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-25,7,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-25,7,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-25,7,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-26,1,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-26,1,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-26,1,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-26,1,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-26,1,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-26,1,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-27,2,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-27,2,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-27,2,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-27,2,5,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-27,2,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-27,2,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-28,3,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,5978.13,0.0
2025-05-28,3,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,3985.42,0.0
2025-05-28,3,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,1992.71,0.0
2025-05-28,3,5,False,Standard,4,9,0,0,0,350.0,0.0,17934.38,0.0
2025-05-28,3,5,False,Deluxe,5,6,0,0,0,700.0,0.0,11956.25,0.0
2025-05-28,3,5,False,Suite,6,3,0,0,0,1400.0,0.0,5978.13,0.0
2025-05-29,4,5,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-29,4,5,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-29,4,5,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-29,4,5,False,Standard,4,9,0,0,1,350.0,0.0,0.0,0.0
2025-05-29,4,5,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-29,4,5,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-05-30,5,5,True,Demo Standard,1,3,0,0,0,430.0,0.0,145.38,0.0
2025-05-30,5,5,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,96.92,0.0
2025-05-30,5,5,True,Demo Suite,3,1,0,0,0,980.0,0.0,48.46,0.0
2025-05-30,5,5,True,Standard,4,9,0,0,0,350.0,0.0,436.13,0.0
2025-05-30,5,5,True,Deluxe,5,6,0,0,0,700.0,0.0,290.75,0.0
2025-05-30,5,5,True,Suite,6,3,0,0,0,1400.0,0.0,145.38,0.0
2025-05-31,6,5,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-05-31,6,5,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-05-31,6,5,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-05-31,6,5,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-05-31,6,5,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-05-31,6,5,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-01,7,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-01,7,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-01,7,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-01,7,6,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-06-01,7,6,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-06-01,7,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-02,1,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-02,1,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-02,1,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-02,1,6,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-06-02,1,6,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-06-02,1,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-03,2,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-03,2,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-03,2,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-03,2,6,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-06-03,2,6,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-06-03,2,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-04,3,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-04,3,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-04,3,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-04,3,6,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-06-04,3,6,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-06-04,3,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-05,4,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-05,4,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-05,4,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-05,4,6,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-06-05,4,6,False,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-06-05,4,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-06,5,6,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-06,5,6,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-06,5,6,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-06,5,6,True,Standard,4,9,1,1,0,402.5,402.5,0.0,11.11111111111111
2025-06-06,5,6,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-06-06,5,6,True,Suite,6,3,0,0,1,1400.0,0.0,0.0,0.0
2025-06-07,6,6,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-07,6,6,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-07,6,6,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-07,6,6,True,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-06-07,6,6,True,Deluxe,5,6,0,0,0,700.0,0.0,0.0,0.0
2025-06-07,6,6,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-08,7,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-08,7,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-08,7,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-08,7,6,False,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-06-08,7,6,False,Deluxe,5,6,1,1,0,805.0,805.0,0.0,16.666666666666668
2025-06-08,7,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-09,1,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-09,1,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-09,1,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-09,1,6,False,Standard,4,9,1,1,0,402.5,402.5,0.0,11.11111111111111
2025-06-09,1,6,False,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-06-09,1,6,False,Suite,6,3,1,1,0,1610.0,1610.0,0.0,33.333333333333336
2025-06-10,2,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-10,2,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-10,2,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-10,2,6,False,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-06-10,2,6,False,Deluxe,5,6,2,1,0,805.0,1610.0,0.0,33.333333333333336
2025-06-10,2,6,False,Suite,6,3,1,0,0,1610.0,1610.0,0.0,33.333333333333336
2025-06-11,3,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-11,3,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-11,3,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-11,3,6,False,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-06-11,3,6,False,Deluxe,5,6,2,1,0,805.0,1610.0,0.0,33.333333333333336
2025-06-11,3,6,False,Suite,6,3,1,0,0,1610.0,1610.0,0.0,33.333333333333336
2025-06-12,4,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-12,4,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-12,4,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-12,4,6,False,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-06-12,4,6,False,Deluxe,5,6,3,1,0,805.0,2415.0,0.0,50.0
2025-06-12,4,6,False,Suite,6,3,1,0,0,1610.0,1610.0,0.0,33.333333333333336
2025-06-13,5,6,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-13,5,6,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-13,5,6,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-13,5,6,True,Standard,4,9,0,0,0,350.0,0.0,0.0,0.0
2025-06-13,5,6,True,Deluxe,5,6,3,0,0,805.0,2415.0,0.0,50.0
2025-06-13,5,6,True,Suite,6,3,1,1,0,1610.0,1610.0,0.0,33.333333333333336
2025-06-14,6,6,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-14,6,6,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-14,6,6,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-14,6,6,True,Standard,4,9,2,2,0,402.5,805.0,0.0,22.22222222222222
2025-06-14,6,6,True,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-06-14,6,6,True,Suite,6,3,0,0,1,1400.0,0.0,0.0,0.0
2025-06-15,7,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-15,7,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-15,7,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-15,7,6,False,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-06-15,7,6,False,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-06-15,7,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-16,1,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-16,1,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-16,1,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-16,1,6,False,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-06-16,1,6,False,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-06-16,1,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-17,2,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-17,2,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-17,2,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-17,2,6,False,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-06-17,2,6,False,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-06-17,2,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-18,3,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-18,3,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-18,3,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-18,3,6,False,Standard,4,9,1,0,0,402.5,402.5,0.0,11.11111111111111
2025-06-18,3,6,False,Deluxe,5,6,2,1,0,805.0,1610.0,0.0,33.333333333333336
2025-06-18,3,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-19,4,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,355.13,0.0
2025-06-19,4,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,236.75,0.0
2025-06-19,4,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,118.38,0.0
2025-06-19,4,6,False,Standard,4,9,1,0,0,402.5,402.5,1065.38,11.11111111111111
2025-06-19,4,6,False,Deluxe,5,6,1,0,0,805.0,805.0,710.25,16.666666666666668
2025-06-19,4,6,False,Suite,6,3,0,0,0,1400.0,0.0,355.13,0.0
2025-06-20,5,6,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-20,5,6,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-20,5,6,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-20,5,6,True,Standard,4,9,1,0,1,402.5,402.5,0.0,11.11111111111111
2025-06-20,5,6,True,Deluxe,5,6,2,1,0,805.0,1610.0,0.0,33.333333333333336
2025-06-20,5,6,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-21,6,6,True,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-21,6,6,True,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-21,6,6,True,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-21,6,6,True,Standard,4,9,2,2,0,402.5,805.0,0.0,22.22222222222222
2025-06-21,6,6,True,Deluxe,5,6,2,0,0,805.0,1610.0,0.0,33.333333333333336
2025-06-21,6,6,True,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-22,7,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,0.0,0.0
2025-06-22,7,6,False,Demo Deluxe,2,2,0,0,0,690.0,0.0,0.0,0.0
2025-06-22,7,6,False,Demo Suite,3,1,0,0,0,980.0,0.0,0.0,0.0
2025-06-22,7,6,False,Standard,4,9,2,0,0,402.5,805.0,0.0,22.22222222222222
2025-06-22,7,6,False,Deluxe,5,6,1,0,0,805.0,805.0,0.0,16.666666666666668
2025-06-22,7,6,False,Suite,6,3,0,0,0,1400.0,0.0,0.0,0.0
2025-06-23,1,6,False,Demo Standard,1,3,0,0,0,430.0,0.0,147.5,0.0
