date,dayOfWeek,month,weekend,roomType,roomTypeId,totalRooms,occupiedRoomNights,confirmedBookings,cancelledBookings,averageRoomPrice,dailyRevenue,dailyExpenses,occupancyRate
2025-05-03,6,5,true,Executive,4,5,2,0,0,777.34,1554.68,909.17,40.0
2025-05-03,6,5,true,Suite,5,5,1,0,0,1231.40,1231.40,909.17,20.0
2025-05-04,7,5,false,Standard,1,18,2,0,0,298.91,597.81,314.63,11.11111111111111
2025-05-04,7,5,false,Deluxe,2,12,3,1,0,448.91,1346.72,209.75,25.0
2025-05-04,7,5,false,Family,3,8,1,0,0,653.20,653.20,139.83,12.5
2025-05-04,7,5,false,Executive,4,5,1,0,0,865.34,865.34,87.40,20.0
2025-05-04,7,5,false,Suite,5,5,1,0,0,1231.40,1231.40,87.40,20.0
2025-05-05,1,5,false,Standard,1,18,1,0,0,315.64,315.64,0.00,5.555555555555555
2025-05-05,1,5,false,Deluxe,2,12,3,1,0,453.09,1359.27,0.00,25.0
2025-05-05,1,5,false,Family,3,8,1,0,0,653.20,653.20,0.00,12.5
2025-05-05,1,5,false,Executive,4,5,1,0,0,865.34,865.34,0.00,20.0
2025-05-05,1,5,false,Suite,5,5,2,1,0,1123.89,2247.77,0.00,40.0
2025-05-06,2,5,false,Standard,1,18,0,0,0,220.00,0.00,0.00,0.0
2025-05-06,2,5,false,Deluxe,2,12,3,1,0,429.30,1287.89,0.00,25.0
2025-05-06,2,5,false,Family,3,8,1,0,0,653.20,653.20,0.00,12.5
2025-05-06,2,5,false,Executive,4,5,1,0,0,865.34,865.34,0.00,20.0
2025-05-06,2,5,false,Suite,5,5,1,0,0,1016.37,1016.37,0.00,20.0
2025-05-07,3,5,false,Standard,1,18,0,0,0,220.00,0.00,391.88,0.0
2025-05-07,3,5,false,Deluxe,2,12,4,2,0,385.86,1543.43,261.25,33.333333333333336
2025-05-07,3,5,false,Family,3,8,2,2,0,522.12,1044.24,174.17,25.0
2025-05-07,3,5,false,Executive,4,5,0,0,0,540.00,0.00,108.85,0.0
2025-05-07,3,5,false,Suite,5,5,1,1,0,1067.60,1067.60,108.85,20.0
2025-05-08,4,5,false,Standard,1,18,1,1,0,281.89,281.89,796.13,5.555555555555555
2025-05-08,4,5,false,Deluxe,2,12,6,2,0,403.07,2418.39,530.75,50.0
2025-05-08,4,5,false,Family,3,8,2,1,0,560.52,1121.03,353.83,25.0
2025-05-08,4,5,false,Executive,4,5,0,0,0,540.00,0.00,221.15,0.0
2025-05-08,4,5,false,Suite,5,5,1,0,0,1067.60,1067.60,221.15,20.0
2025-05-09,5,5,true,Standard,1,18,5,4,0,305.10,1525.52,464.63,27.77777777777778
2025-05-09,5,5,true,Deluxe,2,12,5,1,0,423.48,2117.39,309.75,41.666666666666664
2025-05-09,5,5,true,Family,3,8,2,1,0,606.11,1212.21,206.50,25.0
2025-05-09,5,5,true,Executive,4,5,0,0,0,540.00,0.00,129.06,0.0
2025-05-09,5,5,true,Suite,5,5,1,0,0,1067.60,1067.60,129.06,20.0
2025-05-10,6,5,true,Standard,1,18,6,1,1,303.27,1819.59,459.75,33.333333333333336
2025-05-10,6,5,true,Deluxe,2,12,7,3,0,451.07,3157.48,306.50,58.333333333333336
2025-05-10,6,5,true,Family,3,8,2,0,0,606.11,1212.21,204.33,25.0
2025-05-10,6,5,true,Executive,4,5,0,0,0,540.00,0.00,127.71,0.0
2025-05-10,6,5,true,Suite,5,5,2,1,0,1134.93,2269.86,127.71,40.0
2025-05-11,7,5,false,Standard,1,18,7,1,0,295.35,2067.47,971.25,38.888888888888886
2025-05-11,7,5,false,Deluxe,2,12,6,0,0,458.93,2753.59,647.50,50.0
2025-05-11,7,5,false,Family,3,8,2,1,0,579.80,1159.60,431.67,25.0
2025-05-11,7,5,false,Executive,4,5,1,1,0,660.98,660.98,269.79,20.0
2025-05-11,7,5,false,Suite,5,5,1,0,0,1067.60,1067.60,269.79,20.0
2025-05-12,1,5,false,Standard,1,18,2,0,0,296.29,592.58,0.00,11.11111111111111
2025-05-12,1,5,false,Deluxe,2,12,4,1,0,442.84,1771.35,0.00,33.333333333333336
2025-05-12,1,5,false,Family,3,8,2,0,0,579.80,1159.60,0.00,25.0
2025-05-12,1,5,false,Executive,4,5,1,0,0,660.98,660.98,0.00,20.0
2025-05-12,1,5,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-13,2,5,false,Standard,1,18,1,1,0,243.32,243.32,0.00,5.555555555555555
2025-05-13,2,5,false,Deluxe,2,12,2,0,0,471.40,942.80,0.00,16.666666666666668
2025-05-13,2,5,false,Family,3,8,2,0,0,579.80,1159.60,0.00,25.0
2025-05-13,2,5,false,Executive,4,5,1,1,0,660.23,660.23,0.00,20.0
2025-05-13,2,5,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-14,3,5,false,Standard,1,18,0,0,0,220.00,0.00,0.00,0.0
2025-05-14,3,5,false,Deluxe,2,12,1,1,0,373.81,373.81,0.00,8.333333333333334
2025-05-14,3,5,false,Family,3,8,1,0,0,535.39,535.39,0.00,12.5
2025-05-14,3,5,false,Executive,4,5,1,0,0,660.23,660.23,0.00,20.0
2025-05-14,3,5,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-15,4,5,false,Standard,1,18,1,1,0,287.39,287.39,0.00,5.555555555555555
2025-05-15,4,5,false,Deluxe,2,12,1,1,0,441.74,441.74,0.00,8.333333333333334
2025-05-15,4,5,false,Family,3,8,1,0,0,535.39,535.39,0.00,12.5
2025-05-15,4,5,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-05-15,4,5,false,Suite,5,5,1,1,0,1180.96,1180.96,0.00,20.0
2025-05-16,5,5,true,Standard,1,18,4,3,0,302.57,1210.29,3408.75,22.22222222222222
2025-05-16,5,5,true,Deluxe,2,12,2,1,0,462.59,925.18,2272.50,16.666666666666668
2025-05-16,5,5,true,Family,3,8,0,0,0,430.00,0.00,1515.00,0.0
2025-05-16,5,5,true,Executive,4,5,0,0,0,540.00,0.00,946.88,0.0
2025-05-16,5,5,true,Suite,5,5,1,0,0,1180.96,1180.96,946.88,20.0
2025-05-17,6,5,true,Standard,1,18,5,1,0,303.88,1519.39,337.13,27.77777777777778
2025-05-17,6,5,true,Deluxe,2,12,3,1,0,470.60,1411.79,224.75,25.0
2025-05-17,6,5,true,Family,3,8,0,0,0,430.00,0.00,149.83,0.0
2025-05-17,6,5,true,Executive,4,5,1,1,0,860.04,860.04,93.65,20.0
2025-05-17,6,5,true,Suite,5,5,1,0,0,1180.96,1180.96,93.65,20.0
2025-05-18,7,5,false,Standard,1,18,4,0,0,307.34,1229.37,0.00,22.22222222222222
2025-05-18,7,5,false,Deluxe,2,12,4,1,0,447.66,1790.65,0.00,33.333333333333336
2025-05-18,7,5,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-05-18,7,5,false,Executive,4,5,1,0,0,860.04,860.04,0.00,20.0
2025-05-18,7,5,false,Suite,5,5,1,0,0,1180.96,1180.96,0.00,20.0
2025-05-19,1,5,false,Standard,1,18,3,0,0,313.99,941.98,0.00,16.666666666666668
2025-05-19,1,5,false,Deluxe,2,12,2,0,0,485.03,970.05,0.00,16.666666666666668
2025-05-19,1,5,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-05-19,1,5,false,Executive,4,5,2,1,0,783.00,1566.00,0.00,40.0
2025-05-19,1,5,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-20,2,5,false,Standard,1,18,2,0,0,311.73,623.46,420.38,11.11111111111111
2025-05-20,2,5,false,Deluxe,2,12,0,0,1,330.00,0.00,280.25,0.0
2025-05-20,2,5,false,Family,3,8,1,1,0,506.58,506.58,186.83,12.5
2025-05-20,2,5,false,Executive,4,5,2,0,0,783.00,1566.00,116.77,40.0
2025-05-20,2,5,false,Suite,5,5,0,0,0,760.00,0.00,116.77,0.0
2025-05-21,3,5,false,Standard,1,18,1,0,0,309.10,309.10,0.00,5.555555555555555
2025-05-21,3,5,false,Deluxe,2,12,1,1,0,398.09,398.09,0.00,8.333333333333334
2025-05-21,3,5,false,Family,3,8,1,0,0,506.58,506.58,0.00,12.5
2025-05-21,3,5,false,Executive,4,5,1,0,0,705.96,705.96,0.00,20.0
2025-05-21,3,5,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-22,4,5,false,Standard,1,18,1,1,0,274.69,274.69,0.00,5.555555555555555
2025-05-22,4,5,false,Deluxe,2,12,1,0,0,398.09,398.09,0.00,8.333333333333334
2025-05-22,4,5,false,Family,3,8,1,0,0,506.58,506.58,0.00,12.5
2025-05-22,4,5,false,Executive,4,5,1,0,0,705.96,705.96,0.00,20.0
2025-05-22,4,5,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-23,5,5,true,Standard,1,18,1,1,0,316.28,316.28,0.00,5.555555555555555
2025-05-23,5,5,true,Deluxe,2,12,0,0,1,330.00,0.00,0.00,0.0
2025-05-23,5,5,true,Family,3,8,1,0,0,506.58,506.58,0.00,12.5
2025-05-23,5,5,true,Executive,4,5,1,0,0,705.96,705.96,0.00,20.0
2025-05-23,5,5,true,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-24,6,5,true,Standard,1,18,2,1,0,306.66,613.32,0.00,11.11111111111111
2025-05-24,6,5,true,Deluxe,2,12,2,2,0,490.31,980.62,0.00,16.666666666666668
2025-05-24,6,5,true,Family,3,8,1,0,0,506.58,506.58,0.00,12.5
2025-05-24,6,5,true,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-05-24,6,5,true,Suite,5,5,1,1,0,1291.72,1291.72,0.00,20.0
2025-05-25,7,5,false,Standard,1,18,3,2,0,266.46,799.37,0.00,16.666666666666668
2025-05-25,7,5,false,Deluxe,2,12,2,1,0,437.78,875.55,0.00,16.666666666666668
2025-05-25,7,5,false,Family,3,8,0,0,1,430.00,0.00,0.00,0.0
2025-05-25,7,5,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-05-25,7,5,false,Suite,5,5,2,1,0,1163.01,2326.02,0.00,40.0
2025-05-26,1,5,false,Standard,1,18,2,0,0,251.17,502.33,8283.75,11.11111111111111
2025-05-26,1,5,false,Deluxe,2,12,2,0,0,437.78,875.55,5522.50,16.666666666666668
2025-05-26,1,5,false,Family,3,8,0,0,0,430.00,0.00,3681.67,0.0
2025-05-26,1,5,false,Executive,4,5,0,0,0,540.00,0.00,2301.04,0.0
2025-05-26,1,5,false,Suite,5,5,1,0,0,1291.72,1291.72,2301.04,20.0
2025-05-27,2,5,false,Standard,1,18,1,0,0,249.66,249.66,7657.88,5.555555555555555
2025-05-27,2,5,false,Deluxe,2,12,2,0,0,437.78,875.55,5105.25,16.666666666666668
2025-05-27,2,5,false,Family,3,8,0,0,0,430.00,0.00,3403.50,0.0
2025-05-27,2,5,false,Executive,4,5,1,1,0,671.61,671.61,2127.19,20.0
2025-05-27,2,5,false,Suite,5,5,1,0,0,1291.72,1291.72,2127.19,20.0
2025-05-28,3,5,false,Standard,1,18,1,1,0,238.68,238.68,0.00,5.555555555555555
2025-05-28,3,5,false,Deluxe,2,12,3,1,0,421.44,1264.32,0.00,25.0
2025-05-28,3,5,false,Family,3,8,2,2,0,526.74,1053.47,0.00,25.0
2025-05-28,3,5,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-05-28,3,5,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-05-29,4,5,false,Standard,1,18,1,1,0,276.12,276.12,0.00,5.555555555555555
2025-05-29,4,5,false,Deluxe,2,12,1,0,1,381.22,381.22,0.00,8.333333333333334
2025-05-29,4,5,false,Family,3,8,2,0,0,526.74,1053.47,0.00,25.0
2025-05-29,4,5,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-05-29,4,5,false,Suite,5,5,1,1,0,1092.43,1092.43,0.00,20.0
2025-05-30,5,5,true,Standard,1,18,2,1,1,292.88,585.75,0.00,11.11111111111111
2025-05-30,5,5,true,Deluxe,2,12,0,0,0,330.00,0.00,0.00,0.0
2025-05-30,5,5,true,Family,3,8,2,0,1,526.74,1053.47,0.00,25.0
2025-05-30,5,5,true,Executive,4,5,2,2,0,862.44,1724.87,0.00,40.0
2025-05-30,5,5,true,Suite,5,5,1,0,0,1092.43,1092.43,0.00,20.0
2025-05-31,6,5,true,Standard,1,18,2,0,0,292.88,585.75,0.00,11.11111111111111
2025-05-31,6,5,true,Deluxe,2,12,0,0,0,330.00,0.00,0.00,0.0
2025-05-31,6,5,true,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-05-31,6,5,true,Executive,4,5,2,0,0,862.44,1724.87,0.00,40.0
2025-05-31,6,5,true,Suite,5,5,1,0,0,1092.43,1092.43,0.00,20.0
2025-06-01,7,6,false,Standard,1,18,2,1,0,244.36,488.72,0.00,11.11111111111111
2025-06-01,7,6,false,Deluxe,2,12,1,1,0,344.50,344.50,0.00,8.333333333333334
2025-06-01,7,6,false,Family,3,8,1,1,2,462.29,462.29,0.00,12.5
2025-06-01,7,6,false,Executive,4,5,2,0,0,862.44,1724.87,0.00,40.0
2025-06-01,7,6,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-06-02,1,6,false,Standard,1,18,2,0,0,244.36,488.72,0.00,11.11111111111111
2025-06-02,1,6,false,Deluxe,2,12,2,1,0,344.07,688.14,0.00,16.666666666666668
2025-06-02,1,6,false,Family,3,8,1,0,0,462.29,462.29,0.00,12.5
2025-06-02,1,6,false,Executive,4,5,1,0,0,854.03,854.03,0.00,20.0
2025-06-02,1,6,false,Suite,5,5,1,1,0,913.94,913.94,0.00,20.0
2025-06-03,2,6,false,Standard,1,18,1,0,0,212.60,212.60,284.63,5.555555555555555
2025-06-03,2,6,false,Deluxe,2,12,2,0,0,344.07,688.14,189.75,16.666666666666668
2025-06-03,2,6,false,Family,3,8,1,1,0,483.65,483.65,126.50,12.5
2025-06-03,2,6,false,Executive,4,5,1,0,0,854.03,854.03,79.06,20.0
2025-06-03,2,6,false,Suite,5,5,1,0,0,913.94,913.94,79.06,20.0
2025-06-04,3,6,false,Standard,1,18,1,1,0,233.32,233.32,0.00,5.555555555555555
2025-06-04,3,6,false,Deluxe,2,12,4,2,0,348.88,1395.52,0.00,33.333333333333336
2025-06-04,3,6,false,Family,3,8,1,0,0,483.65,483.65,0.00,12.5
2025-06-04,3,6,false,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-06-04,3,6,false,Suite,5,5,1,0,0,913.94,913.94,0.00,20.0
2025-06-05,4,6,false,Standard,1,18,1,0,0,233.32,233.32,407.25,5.555555555555555
2025-06-05,4,6,false,Deluxe,2,12,5,1,0,355.86,1779.31,271.50,41.666666666666664
2025-06-05,4,6,false,Family,3,8,2,1,0,511.65,1023.29,181.00,25.0
2025-06-05,4,6,false,Executive,4,5,0,0,0,540.00,0.00,113.13,0.0
2025-06-05,4,6,false,Suite,5,5,1,1,0,1004.86,1004.86,113.13,20.0
2025-06-06,5,6,true,Standard,1,18,0,0,0,220.00,0.00,3854.25,0.0
2025-06-06,5,6,true,Deluxe,2,12,5,1,0,372.75,1863.75,2569.50,41.666666666666664
2025-06-06,5,6,true,Family,3,8,3,1,0,530.14,1590.42,1713.00,37.5
2025-06-06,5,6,true,Executive,4,5,0,0,0,540.00,0.00,1070.63,0.0
2025-06-06,5,6,true,Suite,5,5,2,1,0,1106.82,2213.64,1070.63,40.0
2025-06-07,6,6,true,Standard,1,18,0,0,0,220.00,0.00,0.00,0.0
2025-06-07,6,6,true,Deluxe,2,12,4,1,0,395.84,1583.34,0.00,33.333333333333336
2025-06-07,6,6,true,Family,3,8,2,0,0,553.39,1106.77,0.00,25.0
2025-06-07,6,6,true,Executive,4,5,0,0,0,540.00,0.00,0.00,0.0
2025-06-07,6,6,true,Suite,5,5,2,1,0,1175.71,2351.42,0.00,40.0
2025-06-08,7,6,false,Standard,1,18,0,0,0,220.00,0.00,0.00,0.0
2025-06-08,7,6,false,Deluxe,2,12,1,0,0,383.79,383.79,0.00,8.333333333333334
2025-06-08,7,6,false,Family,3,8,2,0,0,553.39,1106.77,0.00,25.0
2025-06-08,7,6,false,Executive,4,5,1,1,0,589.99,589.99,0.00,20.0
2025-06-08,7,6,false,Suite,5,5,2,0,0,1175.71,2351.42,0.00,40.0
2025-06-09,1,6,false,Standard,1,18,1,1,0,225.38,225.38,0.00,5.555555555555555
2025-06-09,1,6,false,Deluxe,2,12,1,0,0,383.79,383.79,0.00,8.333333333333334
2025-06-09,1,6,false,Family,3,8,2,0,0,553.39,1106.77,0.00,25.0
2025-06-09,1,6,false,Executive,4,5,1,0,0,589.99,589.99,0.00,20.0
2025-06-09,1,6,false,Suite,5,5,2,0,0,1175.71,2351.42,0.00,40.0
2025-06-10,2,6,false,Standard,1,18,4,3,0,223.81,895.22,374.25,22.22222222222222
2025-06-10,2,6,false,Deluxe,2,12,0,0,0,330.00,0.00,249.50,0.0
2025-06-10,2,6,false,Family,3,8,1,0,0,567.13,567.13,166.33,12.5
2025-06-10,2,6,false,Executive,4,5,1,0,0,589.99,589.99,103.96,20.0
2025-06-10,2,6,false,Suite,5,5,3,1,0,1096.34,3289.01,103.96,60.0
2025-06-11,3,6,false,Standard,1,18,2,0,0,227.14,454.28,1482.75,11.11111111111111
2025-06-11,3,6,false,Deluxe,2,12,1,1,1,341.16,341.16,988.50,8.333333333333334
2025-06-11,3,6,false,Family,3,8,0,0,0,430.00,0.00,659.00,0.0
2025-06-11,3,6,false,Executive,4,5,1,0,0,589.99,589.99,411.88,20.0
2025-06-11,3,6,false,Suite,5,5,2,0,0,1040.12,2080.23,411.88,40.0
2025-06-12,4,6,false,Standard,1,18,3,1,0,238.55,715.66,1605.75,16.666666666666668
2025-06-12,4,6,false,Deluxe,2,12,2,1,0,368.85,737.69,1070.50,16.666666666666668
2025-06-12,4,6,false,Family,3,8,0,0,0,430.00,0.00,713.67,0.0
2025-06-12,4,6,false,Executive,4,5,2,1,0,650.85,1301.70,446.04,40.0
2025-06-12,4,6,false,Suite,5,5,3,2,0,1005.62,3016.85,446.04,60.0
2025-06-13,5,6,true,Standard,1,18,2,0,0,243.38,486.76,0.00,11.11111111111111
2025-06-13,5,6,true,Deluxe,2,12,1,0,0,396.53,396.53,0.00,8.333333333333334
2025-06-13,5,6,true,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-06-13,5,6,true,Executive,4,5,2,1,0,758.61,1517.21,0.00,40.0
2025-06-13,5,6,true,Suite,5,5,3,1,0,1019.41,3058.22,0.00,60.0
2025-06-14,6,6,true,Standard,1,18,2,1,0,266.53,533.06,0.00,11.11111111111111
2025-06-14,6,6,true,Deluxe,2,12,1,0,0,396.53,396.53,0.00,8.333333333333334
2025-06-14,6,6,true,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-06-14,6,6,true,Executive,4,5,3,1,0,763.64,2290.93,0.00,60.0
2025-06-14,6,6,true,Suite,5,5,2,0,0,1014.43,2028.85,0.00,40.0
2025-06-15,7,6,false,Standard,1,18,1,0,0,261.38,261.38,1691.63,5.555555555555555
2025-06-15,7,6,false,Deluxe,2,12,1,0,0,396.53,396.53,1127.75,8.333333333333334
2025-06-15,7,6,false,Family,3,8,0,0,0,430.00,0.00,751.83,0.0
2025-06-15,7,6,false,Executive,4,5,3,1,0,709.62,2128.86,469.90,60.0
2025-06-15,7,6,false,Suite,5,5,0,0,0,760.00,0.00,469.90,0.0
2025-06-16,1,6,false,Standard,1,18,1,0,0,261.38,261.38,0.00,5.555555555555555
2025-06-16,1,6,false,Deluxe,2,12,0,0,0,330.00,0.00,0.00,0.0
2025-06-16,1,6,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-06-16,1,6,false,Executive,4,5,4,2,0,685.28,2741.13,0.00,80.0
2025-06-16,1,6,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-06-17,2,6,false,Standard,1,18,2,2,1,225.67,451.34,0.00,11.11111111111111
2025-06-17,2,6,false,Deluxe,2,12,0,0,1,330.00,0.00,0.00,0.0
2025-06-17,2,6,false,Family,3,8,1,1,0,467.83,467.83,0.00,12.5
2025-06-17,2,6,false,Executive,4,5,1,0,0,639.74,639.74,0.00,20.0
2025-06-17,2,6,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-06-18,3,6,false,Standard,1,18,1,0,0,223.67,223.67,828.38,5.555555555555555
2025-06-18,3,6,false,Deluxe,2,12,1,1,0,353.26,353.26,552.25,8.333333333333334
2025-06-18,3,6,false,Family,3,8,2,1,0,458.89,917.77,368.17,25.0
2025-06-18,3,6,false,Executive,4,5,2,2,0,627.52,1255.04,230.10,40.0
2025-06-18,3,6,false,Suite,5,5,0,0,0,760.00,0.00,230.10,0.0
2025-06-19,4,6,false,Standard,1,18,1,1,0,257.52,257.52,864.38,5.555555555555555
2025-06-19,4,6,false,Deluxe,2,12,2,1,0,367.65,735.30,576.25,16.666666666666668
2025-06-19,4,6,false,Family,3,8,2,1,0,498.89,997.77,384.17,25.0
2025-06-19,4,6,false,Executive,4,5,3,1,0,659.75,1979.25,240.10,60.0
2025-06-19,4,6,false,Suite,5,5,0,0,0,760.00,0.00,240.10,0.0
2025-06-20,5,6,true,Standard,1,18,1,0,0,257.52,257.52,0.00,5.555555555555555
2025-06-20,5,6,true,Deluxe,2,12,3,2,1,403.86,1211.58,0.00,25.0
2025-06-20,5,6,true,Family,3,8,1,0,0,449.94,449.94,0.00,12.5
2025-06-20,5,6,true,Executive,4,5,2,0,0,627.52,1255.04,0.00,40.0
2025-06-20,5,6,true,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-06-21,6,6,true,Standard,1,18,3,3,0,274.99,824.96,0.00,16.666666666666668
2025-06-21,6,6,true,Deluxe,2,12,3,1,0,433.31,1299.92,0.00,25.0
2025-06-21,6,6,true,Family,3,8,1,0,0,449.94,449.94,0.00,12.5
2025-06-21,6,6,true,Executive,4,5,4,2,0,681.61,2726.45,0.00,80.0
2025-06-21,6,6,true,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-06-22,7,6,false,Standard,1,18,3,0,0,274.99,824.96,372.00,16.666666666666668
2025-06-22,7,6,false,Deluxe,2,12,4,1,0,413.21,1652.84,248.00,33.333333333333336
2025-06-22,7,6,false,Family,3,8,0,0,0,430.00,0.00,165.33,0.0
2025-06-22,7,6,false,Executive,4,5,2,0,0,735.71,1471.41,103.33,40.0
2025-06-22,7,6,false,Suite,5,5,1,1,0,949.53,949.53,103.33,20.0
2025-06-23,1,6,false,Standard,1,18,3,0,0,274.99,824.96,436.13,16.666666666666668
2025-06-23,1,6,false,Deluxe,2,12,3,0,0,403.83,1211.49,290.75,25.0
2025-06-23,1,6,false,Family,3,8,3,3,1,472.09,1416.27,193.83,37.5
2025-06-23,1,6,false,Executive,4,5,3,1,0,694.15,2082.46,121.15,60.0
2025-06-23,1,6,false,Suite,5,5,1,0,0,949.53,949.53,121.15,20.0
2025-06-24,2,6,false,Standard,1,18,3,1,0,257.56,772.69,8503.88,16.666666666666668
2025-06-24,2,6,false,Deluxe,2,12,3,1,0,377.58,1132.74,5669.25,25.0
2025-06-24,2,6,false,Family,3,8,3,0,0,472.09,1416.27,3779.50,37.5
2025-06-24,2,6,false,Executive,4,5,3,0,0,694.15,2082.46,2362.19,60.0
2025-06-24,2,6,false,Suite,5,5,1,0,0,949.53,949.53,2362.19,20.0
2025-06-25,3,6,false,Standard,1,18,6,4,0,236.27,1417.60,514.88,33.333333333333336
2025-06-25,3,6,false,Deluxe,2,12,5,2,0,366.51,1832.57,343.25,41.666666666666664
2025-06-25,3,6,false,Family,3,8,0,0,1,430.00,0.00,228.83,0.0
2025-06-25,3,6,false,Executive,4,5,3,0,0,694.15,2082.46,143.02,60.0
2025-06-25,3,6,false,Suite,5,5,1,0,0,949.53,949.53,143.02,20.0
2025-06-26,4,6,false,Standard,1,18,4,2,0,242.91,971.64,369.00,22.22222222222222
2025-06-26,4,6,false,Deluxe,2,12,2,0,0,337.64,675.27,246.00,16.666666666666668
2025-06-26,4,6,false,Family,3,8,0,0,0,430.00,0.00,164.00,0.0
2025-06-26,4,6,false,Executive,4,5,1,0,0,611.05,611.05,102.50,20.0
2025-06-26,4,6,false,Suite,5,5,1,0,0,949.53,949.53,102.50,20.0
2025-06-27,5,6,true,Standard,1,18,3,0,0,241.52,724.55,8221.88,16.666666666666668
2025-06-27,5,6,true,Deluxe,2,12,3,1,0,364.54,1093.62,5481.25,25.0
2025-06-27,5,6,true,Family,3,8,0,0,0,430.00,0.00,3654.17,0.0
2025-06-27,5,6,true,Executive,4,5,1,0,0,611.05,611.05,2283.85,20.0
2025-06-27,5,6,true,Suite,5,5,0,0,1,760.00,0.00,2283.85,0.0
2025-06-28,6,6,true,Standard,1,18,4,1,0,253.13,1012.52,385.50,22.22222222222222
2025-06-28,6,6,true,Deluxe,2,12,3,0,0,364.54,1093.62,257.00,25.0
2025-06-28,6,6,true,Family,3,8,0,0,0,430.00,0.00,171.33,0.0
2025-06-28,6,6,true,Executive,4,5,2,2,0,780.84,1561.68,107.08,40.0
2025-06-28,6,6,true,Suite,5,5,1,1,0,1173.44,1173.44,107.08,20.0
2025-06-29,7,6,false,Standard,1,18,7,4,0,238.10,1666.71,0.00,38.888888888888886
2025-06-29,7,6,false,Deluxe,2,12,2,1,1,394.75,789.49,0.00,16.666666666666668
2025-06-29,7,6,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-06-29,7,6,false,Executive,4,5,2,0,0,780.84,1561.68,0.00,40.0
2025-06-29,7,6,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-06-30,1,6,false,Standard,1,18,6,1,0,228.43,1370.59,0.00,33.333333333333336
2025-06-30,1,6,false,Deluxe,2,12,2,1,0,353.17,706.33,0.00,16.666666666666668
2025-06-30,1,6,false,Family,3,8,0,0,0,430.00,0.00,0.00,0.0
2025-06-30,1,6,false,Executive,4,5,2,1,0,699.41,1398.82,0.00,40.0
2025-06-30,1,6,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-07-01,2,7,false,Standard,1,18,3,0,0,222.78,668.34,0.00,16.666666666666668
2025-07-01,2,7,false,Deluxe,2,12,3,1,0,415.02,1245.07,0.00,25.0
2025-07-01,2,7,false,Family,3,8,1,1,0,723.02,723.02,0.00,12.5
2025-07-01,2,7,false,Executive,4,5,2,0,0,699.41,1398.82,0.00,40.0
2025-07-01,2,7,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-07-02,3,7,false,Standard,1,18,4,1,0,253.10,1012.39,0.00,22.22222222222222
2025-07-02,3,7,false,Deluxe,2,12,3,1,1,478.22,1434.67,0.00,25.0
2025-07-02,3,7,false,Family,3,8,2,1,0,712.77,1425.54,0.00,25.0
2025-07-02,3,7,false,Executive,4,5,3,1,0,789.52,2368.57,0.00,60.0
2025-07-02,3,7,false,Suite,5,5,0,0,0,760.00,0.00,0.00,0.0
2025-07-03,4,7,false,Standard,1,18,2,0,0,219.45,438.89,1984.88,11.11111111111111
2025-07-03,4,7,false,Deluxe,2,12,2,0,0,531.77,1063.53,1323.25,16.666666666666668
2025-07-03,4,7,false,Family,3,8,2,1,0,770.85,1541.69,882.17,25.0
2025-07-03,4,7,false,Executive,4,5,2,0,0,790.14,1580.27,551.35,40.0
2025-07-03,4,7,false,Suite,5,5,1,1,0,1559.14,1559.14,551.35,20.0
2025-07-04,5,7,true,Standard,1,18,0,0,0,220.00,0.00,0.00,0.0
